/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_51_827.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_51_827.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_51_827.jpg, -0.01472408, 0, 0, 12.04161
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_51_936.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_51_936.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_51_936.jpg, 0, 0, 0, 12.14566
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_051.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_051.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_051.jpg, 0, 0, 0, 11.97659
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_155.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_155.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_155.jpg, -0.1529789, 0, 0, 11.56441
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_251.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_251.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_251.jpg, -0.221205, 0, 0, 11.65377
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_361.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_361.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_361.jpg, 0, 0, 0, 11.45514
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_470.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_470.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_470.jpg, 0, 0, 0, 11.31776
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_580.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_580.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_580.jpg, 0, 0, 0, 11.17547
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_680.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_680.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_680.jpg, -0.08265299, 0, 0, 11.06203
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_795.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_795.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_795.jpg, -0.4277129, 0, 0, 10.86259
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_52_899.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_52_899.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_52_899.jpg, -0.565329, 0, 0, 10.65047
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_010.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_010.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_010.jpg, -0.2327131, 0, 0, 10.5583
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_118.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_118.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_118.jpg, 0, 0, 0, 10.41064
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_232.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_232.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_232.jpg, 0, 0, 0, 10.30416
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_343.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_343.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_343.jpg, 0, 0, 0, 10.18002
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_464.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_464.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_464.jpg, 0, 0, 0, 10.05751
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_568.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_568.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_568.jpg, -0.311532, 0, 0, 9.926171
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_680.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_680.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_680.jpg, -0.3047159, 0, 0, 9.744064
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_786.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_786.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_786.jpg, 0, 0, 0, 9.641715
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_53_897.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_53_897.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_53_897.jpg, 0, 0, 0, 9.520853
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_019.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_019.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_019.jpg, 0, 0, 0, 9.406117
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_129.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_129.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_129.jpg, 0, 0.203952, 0, 9.394764
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_232.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_232.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_232.jpg, 0, 0.5115929, 0, 9.759506
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_343.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_343.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_343.jpg, 0, 0.4457159, 0, 10.48659
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_459.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_459.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_459.jpg, 0, 0.100089, 0, 10.697
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_569.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_569.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_569.jpg, -0.1622191, 0, 0, 10.59229
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_670.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_670.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_670.jpg, -0.42822, 0, 0, 10.41886
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_778.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_778.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_778.jpg, -0.4229552, 0, 0, 10.21467
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_886.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_886.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_886.jpg, -0.09992427, 0, 0, 10.1159
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_54_997.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_54_997.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_54_997.jpg, 0, 0, 0, 9.979849
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_114.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_114.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_114.jpg, 0, 0, 0, 9.879189
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_218.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_218.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_218.jpg, -0.1097732, 0, 0, 9.757823
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_331.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_331.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_331.jpg, -0.3247141, 0, 0, 9.616299
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_433.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_433.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_433.jpg, -0.01888222, 0, 0, 9.517993
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_536.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_536.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_536.jpg, 0, 0, 0, 9.400903
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_640.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_640.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_640.jpg, 0, 0.1263721, 0, 9.341362
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_742.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_742.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_742.jpg, 0, 0.432663, 0, 9.642366
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_851.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_851.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_851.jpg, 0, 0.7215241, 0, 10.29712
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_55_955.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_55_955.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_55_955.jpg, 0, 0.8464531, 0, 11.60223
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_060.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_060.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_060.jpg, 0, 0.5322781, 0, 12.2601
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_162.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_162.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_162.jpg, 0, 0.2251201, 0, 12.3615
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_274.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_274.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_274.jpg, -0.294636, 0, 0, 12.25389
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_388.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_388.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_388.jpg, -0.3862529, 0, 0, 12.05069
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_495.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_495.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_495.jpg, -0.07117188, 0, 0, 11.89035
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_601.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_601.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_601.jpg, 0, 0, 0, 11.79565
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_695.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_695.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_695.jpg, 0, 0, 0, 11.64768
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_805.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_805.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_805.jpg, -0.05826312, 0, 0, 11.46364
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_56_910.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_56_910.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_56_910.jpg, -0.2641951, 0, 0, 11.42853
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_57_013.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_57_013.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_57_013.jpg, 0, 0, 0, 11.33412
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_57_116.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_57_116.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_57_116.jpg, 0, 0, 0, 11.15464
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_57_229.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_57_229.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_57_229.jpg, 0, 0, 0, 11.04255
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_57_335.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_57_335.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_57_335.jpg, 0, 0.10116, 0, 10.93769
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_57_438.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_57_438.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_57_438.jpg, 0, 0.4083481, 0, 11.18479
